,period,raw_data,closer#,category,label,Silhouette,result
3536,202011,-0.0005582446019980125,2,2.0,1.0,0.6969348000000001,1
3537,202011,0.00018338886584388093,2,2.0,6.0,0.6969348000000001,1
3538,202011,-7.284501789399656e-05,2,2.0,6.0,0.6969348000000001,1
3539,202011,0.00031517785260803065,2,2.0,6.0,0.6969348000000001,1
3540,202011,-3.4416618291288616e-06,2,2.0,6.0,0.6969348000000001,1
3541,202011,-0.00017292604956310243,2,2.0,6.0,0.6969348000000001,1
3542,202011,-0.0004645507963869022,2,2.0,6.0,0.6969348000000001,1
3543,202011,8.461704244837165e-05,2,2.0,6.0,0.6969348000000001,1
3544,202011,-0.00041679800146084746,2,2.0,6.0,0.6969348000000001,1
3545,202011,0.00024730517019634136,2,2.0,6.0,0.6969348000000001,1
3546,202011,-0.0007695759451235062,2,2.0,6.0,0.6969348000000001,1
3547,202011,-0.0003752561685632827,2,2.0,6.0,0.6969348000000001,1
3548,202011,0.0002078764025077362,2,2.0,6.0,0.6969348000000001,1
3549,202011,-9.584868880665454e-06,2,2.0,6.0,0.6969348000000001,1
3550,202011,-0.00024135676936566598,2,2.0,6.0,0.6969348000000001,1
3551,202011,1.732269796775654e-05,2,2.0,6.0,0.6969348000000001,1
3552,202011,0.00017616941047890578,2,2.0,6.0,0.6969348000000001,1
3553,202011,2.0128791220486164e-05,2,2.0,6.0,0.6969348000000001,1
3554,202011,-0.0001498132827327936,2,2.0,6.0,0.6969348000000001,1
3555,202011,-0.00021654554981068942,2,2.0,6.0,0.6969348000000001,1
3556,202011,-0.0002968493723165011,2,2.0,6.0,0.6969348000000001,1
3557,202011,-0.0005818906761123799,2,2.0,6.0,0.6969348000000001,1
3558,202011,-0.0003021948618697934,2,2.0,6.0,0.6969348000000001,1
3559,202011,-7.035495618765708e-06,2,2.0,6.0,0.6969348000000001,1
3560,202011,-7.776120852213352e-05,2,2.0,6.0,0.6969348000000001,1
3561,202011,-0.00017132050772488582,2,2.0,6.0,0.6969348000000001,1
3562,202011,-0.0008051091468951199,2,2.0,1.0,0.6969348000000001,1
3563,202011,9.720673027914017e-05,2,2.0,6.0,0.6969348000000001,1
3564,202011,0.00024648873350088254,2,2.0,6.0,0.6969348000000001,1
3565,202011,-0.00035836978669976814,2,2.0,6.0,0.6969348000000001,1
3566,202011,0.00019593397810240275,2,2.0,6.0,0.6969348000000001,1
3567,202011,-0.00047832981683313845,2,2.0,6.0,0.6969348000000001,1
3568,202011,0.00021139067677722779,2,2.0,6.0,0.6969348000000001,1
3569,202011,2.2443768266384722e-05,2,2.0,6.0,0.6969348000000001,1
3570,202011,-8.985572285382659e-05,2,2.0,6.0,0.6969348000000001,1
3571,202011,-0.0003587833914207295,2,2.0,1.0,0.6969348000000001,1
3572,202011,-0.0008437122954637744,2,2.0,6.0,0.6969348000000001,1
3573,202011,-6.474438530858606e-05,2,2.0,1.0,0.6969348000000001,1
3574,202011,0.00014093626086832955,2,2.0,6.0,0.6969348000000001,1
3575,202011,-0.00034935578019940295,2,2.0,6.0,0.6969348000000001,1
3576,202011,8.743757643969729e-06,2,2.0,6.0,0.6969348000000001,1
3577,202011,-0.00037585164194751995,2,2.0,1.0,0.6969348000000001,1
3578,202011,0.00011241716067161178,2,2.0,6.0,0.6969348000000001,1
3579,202011,-0.00018567570281447844,2,2.0,6.0,0.6969348000000001,1
3580,202011,-0.00031977426326193384,2,2.0,6.0,0.6969348000000001,1
3581,202011,-0.00016919157569645905,2,2.0,6.0,0.6969348000000001,1
3582,202011,-4.896677637589164e-05,2,2.0,6.0,0.6969348000000001,1
3583,202011,3.292103298008442e-05,2,2.0,6.0,0.6969348000000001,1
3584,202011,-1.0145836604351644e-05,2,2.0,6.0,0.6969348000000001,1
3585,202011,4.780191295139957e-05,2,2.0,6.0,0.6969348000000001,1
3586,202011,-1.6443718086520674e-05,2,2.0,6.0,0.6969348000000001,1
3587,202011,-0.00035954845901869703,2,2.0,6.0,0.6969348000000001,1
3588,202011,0.00015838071922189557,2,2.0,6.0,0.6969348000000001,1
3589,202011,-2.473349442880135e-05,2,2.0,6.0,0.6969348000000001,1
3590,202011,0.0001863672236140701,2,2.0,6.0,0.6969348000000001,1
3591,202011,-0.0003161298166378401,2,2.0,6.0,0.6969348000000001,1
3592,202011,-0.00041853849736071423,2,2.0,6.0,0.6969348000000001,1
3593,202011,-0.0003353531699940504,2,2.0,6.0,0.6969348000000001,1
3594,202011,-0.0003206321920879418,2,2.0,6.0,0.6969348000000001,1
3595,202011,-6.476158576333546e-05,2,2.0,6.0,0.6969348000000001,1
3596,202011,4.1932368803827556e-05,2,2.0,6.0,0.6969348000000001,1
3597,202011,-3.769438204471953e-05,2,2.0,6.0,0.6969348000000001,1
3598,202011,-0.0001552320970222354,2,2.0,6.0,0.6969348000000001,1
3599,202011,-0.00020607660204404965,2,2.0,6.0,0.6969348000000001,1
3600,202011,-0.00010846856319403742,2,2.0,6.0,0.6969348000000001,1
3601,202011,0.00038075710137491114,2,2.0,6.0,0.6969348000000001,1
3602,202011,0.000312430289995973,2,2.0,6.0,0.6969348000000001,1
3603,202011,0.000213000281364657,2,2.0,6.0,0.6969348000000001,1
3604,202011,-0.0001948872477078112,2,2.0,6.0,0.6969348000000001,1
3605,202011,-0.0002932535796207958,2,2.0,6.0,0.6969348000000001,1
3606,202011,-0.0006966888238093816,2,2.0,6.0,0.6969348000000001,1
3607,202011,-0.00022745629561541137,2,2.0,6.0,0.6969348000000001,1
3608,202011,-6.904468249558703e-05,2,2.0,6.0,0.6969348000000001,1
3609,202011,-4.824477902729996e-05,2,2.0,6.0,0.6969348000000001,1
3610,202011,0.00020504609696217813,2,2.0,6.0,0.6969348000000001,1
3611,202011,5.174405567231588e-05,2,2.0,6.0,0.6969348000000001,1
3612,202011,-0.00031371890059745056,2,2.0,6.0,0.6969348000000001,1
3613,202011,-7.675114946323447e-05,2,2.0,6.0,0.6969348000000001,1
3614,202011,-0.0003170004094135948,2,2.0,6.0,0.6969348000000001,1
3615,202011,-0.0003514240004005842,2,2.0,1.0,0.6969348000000001,1
3616,202011,0.00019859393880324204,2,2.0,6.0,0.6969348000000001,1
3617,202011,0.00020355634289444423,2,2.0,6.0,0.6969348000000001,1
3618,202011,-3.618159164034296e-05,2,2.0,6.0,0.6969348000000001,1
3619,202011,-0.0003218539876979776,2,2.0,6.0,0.6969348000000001,1
3620,202011,-4.559797165711643e-05,2,2.0,6.0,0.6969348000000001,1
3621,202011,0.0001735128592918045,2,2.0,6.0,0.6969348000000001,1
3622,202011,0.00020541706195217557,2,2.0,6.0,0.6969348000000001,1
3623,202011,-0.0005167820698807191,2,2.0,6.0,0.6969348000000001,1
3624,202011,-0.00012473019607568857,2,2.0,6.0,0.6969348000000001,1
3625,202011,-7.539667640230619e-05,2,2.0,6.0,0.6969348000000001,1
3626,202011,-0.00034846058100811205,2,2.0,6.0,0.6969348000000001,1
3627,202011,-4.483464326767717e-06,2,2.0,6.0,0.6969348000000001,1
3628,202011,9.913657951074128e-05,2,2.0,6.0,0.6969348000000001,1
3629,202011,0.000323238104901975,2,2.0,6.0,0.6969348000000001,1
3630,202011,0.0003981693478999659,2,2.0,6.0,0.6969348000000001,1
3631,202011,-0.00022508128291519824,2,2.0,6.0,0.6969348000000001,1
3632,202011,-0.0004998982217512093,2,2.0,6.0,0.6969348000000001,1
3633,202011,3.721737943124026e-05,2,2.0,6.0,0.6969348000000001,1
3634,202011,0.00054068033110525,2,2.0,6.0,0.6969348000000001,1
3635,202011,-0.0005807128482956614,2,2.0,6.0,0.6969348000000001,1
3636,202011,0.0001207616928149946,2,2.0,6.0,0.6969348000000001,1
3637,202011,0.0003098584011604544,2,2.0,6.0,0.6969348000000001,1
3638,202011,-2.6922030410787557e-05,2,2.0,6.0,0.6969348000000001,1
3639,202011,-0.00046755161907640285,2,2.0,6.0,0.6969348000000001,1
3640,202011,0.00014150542672723533,2,2.0,6.0,0.6969348000000001,1
3641,202011,6.047550603398122e-05,2,2.0,6.0,0.6969348000000001,1
3642,202011,-0.00026597836478686076,2,2.0,6.0,0.6969348000000001,1
3643,202011,-4.421474517585011e-05,2,2.0,6.0,0.6969348000000001,1
3644,202011,-0.0003177906735800207,2,2.0,6.0,0.6969348000000001,1
3645,202011,-0.00046462523210720973,2,2.0,6.0,0.6969348000000001,1
3646,202011,0.0002567054428800475,2,2.0,6.0,0.6969348000000001,1
3647,202011,-7.013658672804013e-05,2,2.0,6.0,0.6969348000000001,1
3648,202011,6.77834310772596e-05,2,2.0,6.0,0.6969348000000001,1
3649,202011,0.0002947809054603567,2,2.0,6.0,0.6969348000000001,1
3650,202011,-0.0003474986241053557,2,2.0,6.0,0.6969348000000001,1
3651,202011,0.00016456598386866973,2,2.0,6.0,0.6969348000000001,1
3652,202011,0.0001494447694858536,2,2.0,6.0,0.6969348000000001,1
3653,202011,0.00028952563261555044,2,2.0,6.0,0.6969348000000001,1
3654,202011,-0.00010839741473319009,2,2.0,6.0,0.6969348000000001,1
3655,202011,0.00046850104181430654,2,2.0,6.0,0.6969348000000001,1
3656,202011,0.0002647062574396841,2,2.0,6.0,0.6969348000000001,1
3657,202011,-0.0003157259032013826,2,2.0,6.0,0.6969348000000001,1
3658,202011,-0.000259635628972319,2,2.0,6.0,0.6969348000000001,1
3659,202011,0.00012286063014471438,2,2.0,6.0,0.6969348000000001,1
3660,202011,-0.0003923242899327306,2,2.0,6.0,0.6969348000000001,1
3661,202011,-0.00024341601645573973,2,2.0,6.0,0.6969348000000001,1
3662,202011,-0.0003273358515070868,2,2.0,6.0,0.6969348000000001,1
3663,202011,0.0006724231927728397,2,2.0,6.0,0.6969348000000001,1
3664,202011,-0.0001756737835603417,2,2.0,6.0,0.6969348000000001,1
3665,202011,0.00021825107964104973,2,2.0,6.0,0.6969348000000001,1
3666,202011,-0.00022295065034995786,2,2.0,6.0,0.6969348000000001,1
3667,202011,-0.0004822508877259679,2,2.0,6.0,0.6969348000000001,1
3668,202011,0.0005124814662121935,2,2.0,6.0,0.6969348000000001,1
3669,202011,-6.619488853175426e-05,2,2.0,6.0,0.6969348000000001,1
3670,202011,-0.00038723372723325155,2,2.0,6.0,0.6969348000000001,1
3671,202011,3.642114214017056e-05,2,2.0,6.0,0.6969348000000001,1
3672,202011,-0.00020504305684880818,2,2.0,6.0,0.6969348000000001,1
3673,202011,-1.0301848087692633e-05,2,2.0,6.0,0.6969348000000001,1
3674,202011,-0.0004003225060296245,2,2.0,6.0,0.6969348000000001,1
3675,202011,-0.0004961471207934664,2,2.0,6.0,0.6969348000000001,1
3676,202011,-0.00038680775061948223,2,2.0,1.0,0.6969348000000001,1
3677,202011,-6.292917532846332e-06,2,2.0,6.0,0.6969348000000001,1
3678,202011,-0.0007506946143257665,2,2.0,6.0,0.6969348000000001,1
3679,202011,-0.000527820513630104,2,2.0,6.0,0.6969348000000001,1
3680,202011,0.00028728485624014867,2,2.0,6.0,0.6969348000000001,1
3681,202011,0.00017705657141050323,2,2.0,6.0,0.6969348000000001,1
3682,202011,1.626612662221305e-05,2,2.0,6.0,0.6969348000000001,1
3683,202011,7.69820699497359e-05,2,2.0,6.0,0.6969348000000001,1
3684,202011,-0.00046606102704117804,2,2.0,6.0,0.6969348000000001,1
3685,202011,-0.0004459457168559311,2,2.0,6.0,0.6969348000000001,1
3686,202011,6.78217561198835e-05,2,2.0,6.0,0.6969348000000001,1
3687,202011,0.0003797337288597191,2,2.0,6.0,0.6969348000000001,1
3688,202011,-0.00019534789928911777,2,2.0,6.0,0.6969348000000001,1
3689,202011,0.00012550034516607412,2,2.0,6.0,0.6969348000000001,1
3690,202011,0.00027953323973633814,2,2.0,6.0,0.6969348000000001,1
3691,202011,-0.0007526056905044243,2,2.0,6.0,0.6969348000000001,1
3692,202011,-0.000350728683079069,2,2.0,6.0,0.6969348000000001,1
3693,202011,-0.0002986170745862182,2,2.0,6.0,0.6969348000000001,1
3694,202011,6.503730262920726e-05,2,2.0,6.0,0.6969348000000001,1
3695,202011,0.00010946737125777872,2,2.0,1.0,0.6969348000000001,1
3696,202011,-0.00023803277652405087,2,2.0,6.0,0.6969348000000001,1
3697,202011,-0.00010413594587589614,2,2.0,6.0,0.6969348000000001,1
3698,202011,-0.0006238658602524083,2,2.0,6.0,0.6969348000000001,1
3699,202011,0.00011584709631279111,2,2.0,6.0,0.6969348000000001,1
3700,202011,-0.0001811899562017061,2,2.0,6.0,0.6969348000000001,1
3701,202011,0.0002633157367199601,2,2.0,6.0,0.6969348000000001,1
3702,202011,0.00039800945748538655,2,2.0,6.0,0.6969348000000001,1
3703,202011,-0.0002217068427853519,2,2.0,6.0,0.6969348000000001,1
3704,202011,-0.0002776997316686902,2,2.0,6.0,0.6969348000000001,1
3705,202011,0.00018664891700609587,2,2.0,6.0,0.6969348000000001,1
3706,202011,0.00039062726995325647,2,2.0,6.0,0.6969348000000001,1
3707,202011,-0.00042781405860296216,2,2.0,6.0,0.6969348000000001,1
3708,202011,-0.0001806883080280386,2,2.0,6.0,0.6969348000000001,1
3709,202011,0.0006060483629698866,2,2.0,6.0,0.6969348000000001,1
3710,202011,-3.8647364563075824e-05,2,2.0,6.0,0.6969348000000001,1
3711,202011,-0.00018985786926350556,2,2.0,6.0,0.6969348000000001,1
3712,202011,-0.0002729631116380915,2,2.0,6.0,0.6969348000000001,1
3713,202011,0.00036600676467060114,2,2.0,6.0,0.6969348000000001,1
3714,202011,-0.0006602286285487935,2,2.0,6.0,0.6969348000000001,1
3715,202011,5.908359005843522e-05,2,2.0,6.0,0.6969348000000001,1
3716,202011,-0.0002300920469133416,2,2.0,6.0,0.6969348000000001,1
3717,202011,0.0001268413779325783,2,2.0,6.0,0.6969348000000001,1
3718,202011,-0.00010080664083943703,2,2.0,6.0,0.6969348000000001,1
3719,202011,0.0002886305112042464,2,2.0,6.0,0.6969348000000001,1
3720,202011,-0.00038916100194910544,2,2.0,6.0,0.6969348000000001,1
3721,202011,0.00011970351794843737,2,2.0,6.0,0.6969348000000001,1
3722,202011,0.00042961095030477734,2,2.0,6.0,0.6969348000000001,1
3723,202011,0.00010095756420923863,2,2.0,6.0,0.6969348000000001,1
3724,202011,0.00047807652750634586,2,2.0,6.0,0.6969348000000001,1
3725,202011,-0.00022155217120598537,2,2.0,6.0,0.6969348000000001,1
3726,202011,1.2938053623656743e-05,2,2.0,6.0,0.6969348000000001,1
3727,202011,2.5166044069919734e-05,2,2.0,6.0,0.6969348000000001,1
3728,202011,0.00022642005889792928,2,2.0,6.0,0.6969348000000001,1
3729,202011,0.00010294359792169416,2,2.0,6.0,0.6969348000000001,1
3730,202011,6.4850115813897e-05,2,2.0,6.0,0.6969348000000001,1
3731,202011,0.00020912643885822034,2,2.0,6.0,0.6969348000000001,1
3732,202011,-0.0006009986308345105,2,2.0,6.0,0.6969348000000001,1
3733,202011,-0.0006543824868276715,2,2.0,6.0,0.6969348000000001,1
3734,202011,-0.0002014576142482838,2,2.0,6.0,0.6969348000000001,1
3735,202011,-0.00013581285908003337,2,2.0,6.0,0.6969348000000001,1
3736,202011,0.00018655250969459302,2,2.0,6.0,0.6969348000000001,1
3737,202011,0.0002723405912092858,2,2.0,6.0,0.6969348000000001,1
3738,202011,-0.0004853493318660185,2,2.0,6.0,0.6969348000000001,1
3739,202011,0.0003802861370786559,2,2.0,6.0,0.6969348000000001,1
3740,202011,-0.0003243843927702983,2,2.0,6.0,0.6969348000000001,1
3741,202011,-0.00033253847737796605,2,2.0,6.0,0.6969348000000001,1
3742,202011,-0.0005868012909468235,2,2.0,6.0,0.6969348000000001,1
3743,202011,-0.0002615591595531441,2,2.0,6.0,0.6969348000000001,1
3744,202011,4.688712673669215e-05,2,2.0,6.0,0.6969348000000001,1
3745,202011,0.0001013140065697371,2,2.0,6.0,0.6969348000000001,1
3746,202011,9.798862840398214e-05,2,2.0,6.0,0.6969348000000001,1
3747,202011,-0.0005272767830319935,2,2.0,6.0,0.6969348000000001,1
3748,202011,-0.00011518690294906264,2,2.0,6.0,0.6969348000000001,1
3749,202011,-0.00025558290399203544,2,2.0,6.0,0.6969348000000001,1
3750,202011,-6.681873521301895e-05,2,2.0,6.0,0.6969348000000001,1
3751,202011,0.0001775357637234265,2,2.0,6.0,0.6969348000000001,1
3752,202011,0.00016774515661381882,2,2.0,6.0,0.6969348000000001,1
3753,202011,-3.413335980440024e-05,2,2.0,6.0,0.6969348000000001,1
3754,202011,-0.00029287999554071574,2,2.0,6.0,0.6969348000000001,1
3755,202011,0.0002597650089592207,2,2.0,6.0,0.6969348000000001,1
3756,202011,0.00032412603934062645,2,2.0,6.0,0.6969348000000001,1
3757,202011,-0.00019994001919258154,2,2.0,6.0,0.6969348000000001,1
3758,202011,-5.15147434634855e-05,2,2.0,6.0,0.6969348000000001,1
3759,202011,-0.00020837249227042775,2,2.0,6.0,0.6969348000000001,1
3760,202011,-0.0005045037426316412,2,2.0,6.0,0.6969348000000001,1
3761,202011,-0.00015870821029238867,2,2.0,6.0,0.6969348000000001,1
3762,202011,-0.0002564651079592295,2,2.0,1.0,0.6969348000000001,1
3763,202011,-0.0005589902067004005,2,2.0,6.0,0.6969348000000001,1
3764,202011,-0.00030438582980423233,2,2.0,6.0,0.6969348000000001,1
3765,202011,0.0002082648604118731,2,2.0,6.0,0.6969348000000001,1
3766,202011,-0.0001149634451212478,2,2.0,6.0,0.6969348000000001,1
3767,202011,-0.0004023635094927158,2,2.0,6.0,0.6969348000000001,1
3768,202011,-0.00010641984197718558,2,2.0,6.0,0.6969348000000001,1
3769,202011,-7.002291848039022e-05,2,2.0,1.0,0.6969348000000001,1
3770,202011,3.4142667482228715e-05,2,2.0,6.0,0.6969348000000001,1
3771,202011,-0.00020067621640919243,2,2.0,6.0,0.6969348000000001,1
3772,202011,-0.00024261375103378668,2,2.0,6.0,0.6969348000000001,1
3773,202011,-0.0004593564821698237,2,2.0,6.0,0.6969348000000001,1
3774,202011,-3.1625760329916374e-05,2,2.0,6.0,0.6969348000000001,1
3775,202011,-7.754079197184183e-06,2,2.0,6.0,0.6969348000000001,1
3776,202011,8.681388426339254e-05,2,2.0,6.0,0.6969348000000001,1
3777,202011,-0.0006375766694782215,2,2.0,6.0,0.6969348000000001,1
3778,202011,-0.0005207286832592217,2,2.0,6.0,0.6969348000000001,1
3779,202011,-9.818360253120773e-05,2,2.0,6.0,0.6969348000000001,1
3780,202011,-0.0001624957325111609,2,2.0,6.0,0.6969348000000001,1
3781,202011,8.494941772369202e-05,2,2.0,6.0,0.6969348000000001,1
3782,202011,-5.978925488307141e-05,2,2.0,6.0,0.6969348000000001,1
3783,202011,0.0002271102593658725,2,2.0,6.0,0.6969348000000001,1
3784,202011,0.0001131614104451728,2,2.0,6.0,0.6969348000000001,1
3785,202011,-4.6991138078738e-05,2,2.0,6.0,0.6969348000000001,1
3786,202011,-0.00036406721847015433,2,2.0,6.0,0.6969348000000001,1
3787,202011,-0.000521545470583078,2,2.0,6.0,0.6969348000000001,1
3788,202011,-0.000884858486460871,2,2.0,1.0,0.6969348000000001,1
3789,202011,0.0001929813321748952,2,2.0,6.0,0.6969348000000001,1
3790,202011,-0.0002120183061924763,2,2.0,6.0,0.6969348000000001,1
3791,202011,-2.4015192557271804e-05,2,2.0,6.0,0.6969348000000001,1
3792,202011,-0.00013559915765654296,2,2.0,6.0,0.6969348000000001,1
3793,202011,-0.0007357470088027185,2,2.0,6.0,0.6969348000000001,1
3794,202011,0.00034990792788448745,2,2.0,6.0,0.6969348000000001,1
3795,202011,3.3512941299704835e-05,2,2.0,6.0,0.6969348000000001,1
3796,202011,-0.00024373310051487352,2,2.0,6.0,0.6969348000000001,1
3797,202011,-0.00010793117438879562,2,2.0,6.0,0.6969348000000001,1
3798,202011,-0.0008016373006103094,2,2.0,6.0,0.6969348000000001,1
3799,202011,-0.0004985112012946047,2,2.0,6.0,0.6969348000000001,1
3800,202011,0.00010366349502874072,2,2.0,6.0,0.6969348000000001,1
3801,202011,9.196592258376767e-05,2,2.0,6.0,0.6969348000000001,1
3802,202011,-0.00018396720442979131,2,2.0,6.0,0.6969348000000001,1
3803,202011,0.000353852688203915,2,2.0,6.0,0.6969348000000001,1
3804,202011,-0.00015364941649750107,2,2.0,6.0,0.6969348000000001,1
3805,202011,-4.510618018684909e-06,2,2.0,6.0,0.6969348000000001,1
3806,202011,-2.8789905336452648e-05,2,2.0,6.0,0.6969348000000001,1
3807,202011,8.891100878827274e-05,2,2.0,6.0,0.6969348000000001,1
3808,202011,-0.00025461664733484213,2,2.0,6.0,0.6969348000000001,1
3809,202011,0.00027720407839296966,2,2.0,6.0,0.6969348000000001,1
3810,202011,0.00021231969440123067,2,2.0,6.0,0.6969348000000001,1
3811,202011,-3.017941242433153e-05,2,2.0,6.0,0.6969348000000001,1
3812,202011,3.4210012381663547e-06,2,2.0,6.0,0.6969348000000001,1
3813,202011,0.00043282680744596294,2,2.0,6.0,0.6969348000000001,1
3814,202011,-0.0003818327444605529,2,2.0,6.0,0.6969348000000001,1
3815,202011,-0.00014118047130978084,2,2.0,6.0,0.6969348000000001,1
3816,202011,-0.00035865797108272093,2,2.0,6.0,0.6969348000000001,1
3817,202011,6.252507077078917e-05,2,2.0,6.0,0.6969348000000001,1
3818,202011,-0.00021412533715192694,2,2.0,6.0,0.6969348000000001,1
3819,202011,-0.000374561939133855,2,2.0,6.0,0.6969348000000001,1
3820,202011,7.334548037761123e-05,2,2.0,6.0,0.6969348000000001,1
3821,202011,-6.438377191443578e-05,2,2.0,6.0,0.6969348000000001,1
3822,202011,-0.000505963043688098,2,2.0,6.0,0.6969348000000001,1
3823,202011,0.00010585649022686993,2,2.0,6.0,0.6969348000000001,1
3824,202011,6.172815909849305e-05,2,2.0,6.0,0.6969348000000001,1
3825,202011,-0.00041147959964291656,2,2.0,6.0,0.6969348000000001,1
3826,202011,-0.00010658003579919751,2,2.0,6.0,0.6969348000000001,1
3827,202011,-0.0007217312560351274,2,2.0,1.0,0.6969348000000001,1
3828,202011,-0.0003824759667622857,2,2.0,6.0,0.6969348000000001,1
3829,202011,0.00014992839329352136,2,2.0,6.0,0.6969348000000001,1
3830,202011,-4.396836928208359e-05,2,2.0,6.0,0.6969348000000001,1
3831,202011,-0.000800267533159058,2,2.0,6.0,0.6969348000000001,1
3832,202011,0.0003612727937070304,2,2.0,6.0,0.6969348000000001,1
3833,202011,-0.0005497875643050065,2,2.0,6.0,0.6969348000000001,1
3834,202011,-9.467843221500516e-05,2,2.0,6.0,0.6969348000000001,1
3835,202011,-1.7511437545181251e-06,2,2.0,6.0,0.6969348000000001,1
3836,202011,0.0001168930276617175,2,2.0,6.0,0.6969348000000001,1
3837,202011,0.0002563812967036938,2,2.0,6.0,0.6969348000000001,1
3838,202011,0.000182947274952312,2,2.0,6.0,0.6969348000000001,1
3839,202011,0.0004855143116583349,2,2.0,6.0,0.6969348000000001,1
3840,202011,0.00024273905335576274,2,2.0,6.0,0.6969348000000001,1
3841,202011,-0.00020670723570219706,2,2.0,6.0,0.6969348000000001,1
3842,202011,-0.000128045686360565,2,2.0,6.0,0.6969348000000001,1
3843,202011,-0.00030775270774029194,2,2.0,6.0,0.6969348000000001,1
3844,202011,-0.0003350354087888263,2,2.0,6.0,0.6969348000000001,1
3845,202011,-0.0001357813335209812,2,2.0,6.0,0.6969348000000001,1
3846,202011,-9.76610489669838e-05,2,2.0,6.0,0.6969348000000001,1
3847,202011,0.0001363340589159634,2,2.0,6.0,0.6969348000000001,1
3848,202011,2.7620130495051854e-05,2,2.0,6.0,0.6969348000000001,1
3849,202011,3.0983595570432952e-06,2,2.0,6.0,0.6969348000000001,1
3850,202011,0.0003753813297225861,2,2.0,6.0,0.6969348000000001,1
3851,202011,0.00010428242530906573,2,2.0,6.0,0.6969348000000001,1
3852,202011,-0.00036068821984372337,2,2.0,6.0,0.6969348000000001,1
3853,202011,0.00012234936833920072,2,2.0,6.0,0.6969348000000001,1
3854,202011,-7.361677693552337e-05,2,2.0,6.0,0.6969348000000001,1
3855,202011,-0.0001676878018770367,2,2.0,6.0,0.6969348000000001,1
3856,202011,0.00011718266207935813,2,2.0,6.0,0.6969348000000001,1
3857,202011,-8.14156740125327e-05,2,2.0,6.0,0.6969348000000001,1
3858,202011,-0.00028126528923166916,2,2.0,6.0,0.6969348000000001,1
3859,202011,-4.939947320963256e-05,2,2.0,6.0,0.6969348000000001,1
3860,202011,-6.444999722589273e-05,2,2.0,6.0,0.6969348000000001,1
3861,202011,-0.00018578751525637926,2,2.0,6.0,0.6969348000000001,1
3862,202011,-0.00031443646381376314,2,2.0,6.0,0.6969348000000001,1
3863,202011,0.0001188428011846554,2,2.0,6.0,0.6969348000000001,1
3864,202011,-8.161047970588698e-05,2,2.0,6.0,0.6969348000000001,1
3865,202011,-0.00015867718448134838,2,2.0,6.0,0.6969348000000001,1
3866,202011,0.00028510550557257373,2,2.0,6.0,0.6969348000000001,1
3867,202011,0.00012257584363396746,2,2.0,6.0,0.6969348000000001,1
3868,202011,1.700600900221616e-05,2,2.0,6.0,0.6969348000000001,1
3869,202011,-0.000383135374977428,2,2.0,6.0,0.6969348000000001,1
3870,202011,-0.00011179755256307544,2,2.0,6.0,0.6969348000000001,1
3871,202011,-0.00014125932149909205,2,2.0,6.0,0.6969348000000001,1
3872,202011,3.312850694783265e-05,2,2.0,6.0,0.6969348000000001,1
3873,202011,-0.0002902823741897009,2,2.0,6.0,0.6969348000000001,1
3874,202011,0.00023275205972822733,2,2.0,6.0,0.6969348000000001,1
3875,202011,-0.0001087724477656593,2,2.0,6.0,0.6969348000000001,1
3876,202011,-0.0001343160681426525,2,2.0,6.0,0.6969348000000001,1
3877,202011,1.866795380919939e-05,2,2.0,6.0,0.6969348000000001,1
3878,202011,-0.0001321183346954058,2,2.0,6.0,0.6969348000000001,1
3879,202011,0.0005779843343043467,2,2.0,6.0,0.6969348000000001,1
3880,202011,0.0005963810174125683,2,2.0,6.0,0.6969348000000001,1
3881,202011,-0.00029354906801017935,2,2.0,6.0,0.6969348000000001,1
3882,202011,-0.00040680128511667136,2,2.0,6.0,0.6969348000000001,1
3883,202011,5.934266602707794e-05,2,2.0,6.0,0.6969348000000001,1
3884,202011,0.00019156147638568655,2,2.0,6.0,0.6969348000000001,1
3885,202011,-8.745364360947861e-05,2,2.0,6.0,0.6969348000000001,1
3886,202011,-0.00012237190110681696,2,2.0,6.0,0.6969348000000001,1
3887,202011,-0.000196791210291849,2,2.0,6.0,0.6969348000000001,1
3888,202011,9.838536861934699e-06,2,2.0,6.0,0.6969348000000001,1
3889,202011,3.2686425911379046e-05,2,2.0,6.0,0.6969348000000001,1
3890,202011,0.000633708788373042,2,2.0,6.0,0.6969348000000001,1
3891,202011,9.963652810256462e-06,2,2.0,6.0,0.6969348000000001,1
3892,202011,-0.0002805307978997007,2,2.0,6.0,0.6969348000000001,1
3893,202011,-0.0004787420821230626,2,2.0,6.0,0.6969348000000001,1
3894,202011,0.00041483938955025226,2,2.0,6.0,0.6969348000000001,1
3895,202011,-0.00021156316943233834,2,2.0,6.0,0.6969348000000001,1
3896,202011,0.000125811461439298,2,2.0,6.0,0.6969348000000001,1
3897,202011,-0.00010970441662720987,2,2.0,6.0,0.6969348000000001,1
3898,202011,0.0001892332658462692,2,2.0,6.0,0.6969348000000001,1
3899,202011,-0.0004895070698694326,2,2.0,6.0,0.6969348000000001,1
3900,202011,-0.0001078666178182175,2,2.0,6.0,0.6969348000000001,1
3901,202011,-0.0007259901287034154,2,2.0,1.0,0.6969348000000001,1
3902,202011,-0.0001431386041804217,2,2.0,6.0,0.6969348000000001,1
3903,202011,-0.00046911968776839784,2,2.0,6.0,0.6969348000000001,1
3904,202011,-5.160065804375336e-05,2,2.0,6.0,0.6969348000000001,1
