,period,raw_data,closer#,category,label,Silhouette
4131,202021,0.00012681934469583212,2,3,12.0,0.010604941000000001
4132,202021,-0.00024623167106256003,2,3,6.0,0.010604941000000001
4133,202021,3.880125083014718e-05,2,3,2.0,0.010604941000000001
4134,202021,0.000546333693419001,2,3,6.0,0.010604941000000001
4135,202021,-5.823506427987013e-05,2,3,2.0,0.010604941000000001
4136,202021,0.000259069798762539,2,3,2.0,0.010604941000000001
4137,202021,0.0002583467771546566,2,3,6.0,0.010604941000000001
4138,202021,-8.367670165171148e-05,2,3,6.0,0.010604941000000001
4139,202021,2.0273823156458094e-05,2,3,6.0,0.010604941000000001
4140,202021,0.00031113174198253544,2,3,2.0,0.010604941000000001
4141,202021,0.0003298805026179252,2,3,2.0,0.010604941000000001
4142,202021,0.00027088896587883937,2,3,2.0,0.010604941000000001
4143,202021,-0.00011080205760663375,2,3,6.0,0.010604941000000001
4144,202021,0.00034907987123006023,2,3,2.0,0.010604941000000001
4145,202021,-0.00012226932260091415,2,3,2.0,0.010604941000000001
4146,202021,-0.0003788566009097849,2,3,2.0,0.010604941000000001
4147,202021,-8.754777074500453e-05,2,3,2.0,0.010604941000000001
4148,202021,0.0003195676596806152,2,3,6.0,0.010604941000000001
4149,202021,0.00019706153536390048,2,3,2.0,0.010604941000000001
4150,202021,-2.6875357252720276e-06,2,3,6.0,0.010604941000000001
4151,202021,5.718839598557679e-05,2,3,6.0,0.010604941000000001
4152,202021,-0.00021538309618790663,2,3,2.0,0.010604941000000001
4153,202021,0.00032628187920636265,2,3,6.0,0.010604941000000001
4154,202021,-8.843714349495712e-05,2,3,6.0,0.010604941000000001
4155,202021,-0.00013285366308991799,2,3,2.0,0.010604941000000001
4156,202021,-4.613951110513881e-05,2,3,2.0,0.010604941000000001
4157,202021,-2.0671577076427638e-05,2,3,2.0,0.010604941000000001
4158,202021,-0.0003488389834819827,2,3,2.0,0.010604941000000001
4159,202021,-0.0006374196619981376,2,3,6.0,0.010604941000000001
4160,202021,-5.442878309622756e-05,2,3,6.0,0.010604941000000001
4161,202021,-9.704698553832714e-05,2,3,6.0,0.010604941000000001
4162,202021,5.836054588144179e-05,2,3,2.0,0.010604941000000001
4163,202021,-0.0001734704086811689,2,3,2.0,0.010604941000000001
4164,202021,0.00041278316349234955,2,3,6.0,0.010604941000000001
4165,202021,-0.00021869379148483858,2,3,2.0,0.010604941000000001
4166,202021,-5.465905156597728e-05,2,3,6.0,0.010604941000000001
4167,202021,-0.00047555648040997767,2,3,2.0,0.010604941000000001
4168,202021,-0.0001526024979466456,2,3,2.0,0.010604941000000001
4169,202021,0.00014417385405977257,2,3,2.0,0.010604941000000001
4170,202021,-3.602736178436317e-05,2,3,2.0,0.010604941000000001
4171,202021,-0.00016272542750812136,2,3,6.0,0.010604941000000001
4172,202021,0.0006032173933635932,2,3,12.0,0.010604941000000001
4173,202021,0.0002864729573047953,2,3,2.0,0.010604941000000001
4174,202021,0.00011760984321881551,2,3,2.0,0.010604941000000001
4175,202021,-0.00027288319435683664,2,3,2.0,0.010604941000000001
4176,202021,-0.0002112188567116391,2,3,6.0,0.010604941000000001
4177,202021,0.0002226386026995897,2,3,6.0,0.010604941000000001
4178,202021,7.343968413806579e-06,2,3,6.0,0.010604941000000001
4179,202021,-0.00020657424878208985,2,3,2.0,0.010604941000000001
4180,202021,7.344427045609336e-05,2,3,2.0,0.010604941000000001
4181,202021,-0.00043231779930465565,2,3,2.0,0.010604941000000001
4182,202021,-1.6918584988161457e-05,2,3,2.0,0.010604941000000001
4183,202021,0.00011494295265947585,2,3,6.0,0.010604941000000001
4184,202021,-0.00017089587161535745,2,3,6.0,0.010604941000000001
4185,202021,0.00016782731921011874,2,3,2.0,0.010604941000000001
4186,202021,0.00012523470418955186,2,3,2.0,0.010604941000000001
4187,202021,0.0003096994160296163,2,3,2.0,0.010604941000000001
4188,202021,0.0002567108989933331,2,3,12.0,0.010604941000000001
4189,202021,0.0004177289400467998,2,3,2.0,0.010604941000000001
4190,202021,-5.743439425714314e-05,2,3,2.0,0.010604941000000001
4191,202021,-0.0002574712636669574,2,3,6.0,0.010604941000000001
4192,202021,0.0001231265797287051,2,3,6.0,0.010604941000000001
4193,202021,-0.00015827646813704633,2,3,6.0,0.010604941000000001
4194,202021,-4.713425891168299e-05,2,3,6.0,0.010604941000000001
4195,202021,-0.00015366410010756227,2,3,2.0,0.010604941000000001
4196,202021,-0.0006840227470456739,2,3,12.0,0.010604941000000001
4197,202021,-0.0003257644303084817,2,3,6.0,0.010604941000000001
4198,202021,-0.0002936119600417442,2,3,2.0,0.010604941000000001
4199,202021,0.0001594469047995517,2,3,2.0,0.010604941000000001
4200,202021,0.00031897023416604497,2,3,2.0,0.010604941000000001
4201,202021,-7.947068941575708e-05,2,3,2.0,0.010604941000000001
4202,202021,-0.00011494451566932185,2,3,6.0,0.010604941000000001
4203,202021,0.00021566165109106804,2,3,6.0,0.010604941000000001
4204,202021,-0.00046824602490232794,2,3,2.0,0.010604941000000001
4205,202021,0.00025063640699045207,2,3,2.0,0.010604941000000001
4206,202021,0.0001092844294180395,2,3,2.0,0.010604941000000001
4207,202021,-0.00018980654596816748,2,3,6.0,0.010604941000000001
4208,202021,-0.0002510325332013963,2,3,2.0,0.010604941000000001
4209,202021,-0.00027725318679586055,2,3,2.0,0.010604941000000001
4210,202021,-3.163158646202646e-05,2,3,2.0,0.010604941000000001
4211,202021,0.00021547647251281887,2,3,6.0,0.010604941000000001
4212,202021,4.545637748378795e-05,2,3,6.0,0.010604941000000001
4213,202021,-0.0003255605764570646,2,3,2.0,0.010604941000000001
4214,202021,0.0007026147264150495,2,3,6.0,0.010604941000000001
4215,202021,-0.00014145744160487083,2,3,6.0,0.010604941000000001
4216,202021,0.0002917931725096423,2,3,2.0,0.010604941000000001
4217,202021,-0.00032339455960027407,2,3,6.0,0.010604941000000001
4218,202021,0.00021916372956184204,2,3,2.0,0.010604941000000001
4219,202021,2.885400899685919e-05,2,3,12.0,0.010604941000000001
4220,202021,0.00010031814766989556,2,3,6.0,0.010604941000000001
4221,202021,2.9398880578810348e-05,2,3,2.0,0.010604941000000001
4222,202021,0.00020105237788811792,2,3,6.0,0.010604941000000001
4223,202021,-0.0003860263754359039,2,3,2.0,0.010604941000000001
4224,202021,3.8250302895903585e-05,2,3,6.0,0.010604941000000001
4225,202021,-0.00019587155107728905,2,3,12.0,0.010604941000000001
4226,202021,-0.0003608542141591897,2,3,6.0,0.010604941000000001
4227,202021,-0.00019596854042902123,2,3,6.0,0.010604941000000001
4228,202021,0.0004048125637928024,2,3,6.0,0.010604941000000001
4229,202021,0.0003622201013422455,2,3,2.0,0.010604941000000001
4230,202021,-0.00016462025972941775,2,3,12.0,0.010604941000000001
4231,202021,6.060261526727117e-05,2,3,2.0,0.010604941000000001
4232,202021,-0.0004620891156264406,2,3,12.0,0.010604941000000001
4233,202021,0.00015863736138271633,2,3,2.0,0.010604941000000001
4234,202021,6.49533215437259e-05,2,3,2.0,0.010604941000000001
4235,202021,-0.00035150484844052697,2,3,6.0,0.010604941000000001
4236,202021,-0.0008105237107520224,2,3,2.0,0.010604941000000001
4237,202021,-8.113975567539456e-05,2,3,6.0,0.010604941000000001
4238,202021,-4.617733764462173e-05,2,3,2.0,0.010604941000000001
4239,202021,-5.057421469246037e-05,2,3,2.0,0.010604941000000001
4240,202021,-0.00045967187502810703,2,3,2.0,0.010604941000000001
4241,202021,-5.1311752213223374e-05,2,3,6.0,0.010604941000000001
4242,202021,-0.000404042139853118,2,3,6.0,0.010604941000000001
4243,202021,0.00020066872806637548,2,3,2.0,0.010604941000000001
4244,202021,4.2596338062139694e-05,2,3,6.0,0.010604941000000001
4245,202021,0.00012119156563130672,2,3,6.0,0.010604941000000001
4246,202021,0.00028022101523674794,2,3,6.0,0.010604941000000001
4247,202021,0.00037642156014044303,2,3,6.0,0.010604941000000001
4248,202021,0.00014489807723293779,2,3,2.0,0.010604941000000001
4249,202021,9.004949693917296e-05,2,3,2.0,0.010604941000000001
4250,202021,-0.00019669372326461599,2,3,2.0,0.010604941000000001
4251,202021,0.00041114257997833194,2,3,2.0,0.010604941000000001
4252,202021,-0.0001169500626201625,2,3,2.0,0.010604941000000001
4253,202021,0.00010137366979506623,2,3,6.0,0.010604941000000001
4254,202021,-9.17203753897411e-05,2,3,2.0,0.010604941000000001
4255,202021,-0.00016167406723980094,2,3,6.0,0.010604941000000001
4256,202021,-0.000616048713636701,2,3,2.0,0.010604941000000001
4257,202021,0.00024932115509727735,2,3,2.0,0.010604941000000001
4258,202021,-0.00045005671342551067,2,3,2.0,0.010604941000000001
4259,202021,6.119577446952462e-06,2,3,6.0,0.010604941000000001
4260,202021,-0.0003403570148657309,2,3,6.0,0.010604941000000001
4261,202021,9.952173859346659e-06,2,3,2.0,0.010604941000000001
4262,202021,-5.978424229397206e-05,2,3,2.0,0.010604941000000001
4263,202021,-0.00026561468224826966,2,3,6.0,0.010604941000000001
4264,202021,-0.00041382136983884264,2,3,6.0,0.010604941000000001
4265,202021,-2.1494464454008265e-06,2,3,2.0,0.010604941000000001
4266,202021,-0.0002492984113359853,2,3,2.0,0.010604941000000001
4267,202021,0.00016813220238873328,2,3,2.0,0.010604941000000001
4268,202021,-0.00022383676308891155,2,3,2.0,0.010604941000000001
4269,202021,0.000210138792226644,2,3,2.0,0.010604941000000001
4270,202021,0.00012322669383138418,2,3,2.0,0.010604941000000001
4271,202021,0.00021104604285937967,2,3,2.0,0.010604941000000001
4272,202021,-8.976410026662051e-06,2,3,2.0,0.010604941000000001
4273,202021,0.0004160476845390804,2,3,6.0,0.010604941000000001
4274,202021,-0.0003363491290656384,2,3,12.0,0.010604941000000001
4275,202021,-0.00011173814422363649,2,3,2.0,0.010604941000000001
4276,202021,-0.00043094159493193727,2,3,2.0,0.010604941000000001
4277,202021,-0.00017297120262810495,2,3,2.0,0.010604941000000001
4278,202021,0.0003008432661590632,2,3,2.0,0.010604941000000001
4279,202021,0.0003452269832632737,2,3,6.0,0.010604941000000001
4280,202021,0.00015157678848481737,2,3,6.0,0.010604941000000001
4281,202021,1.4061986330489163e-05,2,3,2.0,0.010604941000000001
4282,202021,-0.00022619946088525466,2,3,2.0,0.010604941000000001
4283,202021,4.557310618110932e-05,2,3,2.0,0.010604941000000001
4284,202021,-4.986943558833445e-05,2,3,2.0,0.010604941000000001
4285,202021,-0.000462842452689074,2,3,2.0,0.010604941000000001
4286,202021,-0.00047920826047629815,2,3,6.0,0.010604941000000001
4287,202021,-6.895064580021426e-06,2,3,2.0,0.010604941000000001
4288,202021,-0.00048332904902053997,2,3,2.0,0.010604941000000001
4289,202021,0.00040554415341375715,2,3,2.0,0.010604941000000001
4290,202021,0.00014499314507702366,2,3,2.0,0.010604941000000001
4291,202021,-0.00011077774019213393,2,3,2.0,0.010604941000000001
4292,202021,-0.0003933019539908855,2,3,12.0,0.010604941000000001
4293,202021,-0.00012051609970512799,2,3,6.0,0.010604941000000001
4294,202021,-0.00047168811935989653,2,3,2.0,0.010604941000000001
4295,202021,-0.0001469689205259783,2,3,2.0,0.010604941000000001
4296,202021,-0.0002142075964184187,2,3,2.0,0.010604941000000001
4297,202021,-0.00016582408225076505,2,3,2.0,0.010604941000000001
4298,202021,9.182155030430294e-05,2,3,2.0,0.010604941000000001
4299,202021,0.000417288003682188,2,3,2.0,0.010604941000000001
4300,202021,0.00022473278204415692,2,3,2.0,0.010604941000000001
4301,202021,0.00019784415751928464,2,3,6.0,0.010604941000000001
4302,202021,-1.344196225545602e-05,2,3,2.0,0.010604941000000001
4303,202021,7.901919085497865e-05,2,3,2.0,0.010604941000000001
4304,202021,0.0001519041849314817,2,3,2.0,0.010604941000000001
4305,202021,0.00025925475943950005,2,3,2.0,0.010604941000000001
4306,202021,0.00029623639238707256,2,3,2.0,0.010604941000000001
4307,202021,9.820425260841148e-05,2,3,6.0,0.010604941000000001
4308,202021,8.642557760595082e-05,2,3,6.0,0.010604941000000001
4309,202021,-0.00026043396326713264,2,3,2.0,0.010604941000000001
4310,202021,4.95236032656976e-05,2,3,6.0,0.010604941000000001
4311,202021,-9.403610260051209e-05,2,3,2.0,0.010604941000000001
4312,202021,-0.0002725875191026716,2,3,2.0,0.010604941000000001
4313,202021,-1.1145477255922742e-05,2,3,2.0,0.010604941000000001
4314,202021,0.00015973722242051735,2,3,2.0,0.010604941000000001
4315,202021,-0.00028145323482021924,2,3,6.0,0.010604941000000001
4316,202021,-1.6376949824916666e-05,2,3,2.0,0.010604941000000001
4317,202021,4.151402317802422e-06,2,3,2.0,0.010604941000000001
4318,202021,8.640307471068808e-05,2,3,2.0,0.010604941000000001
4319,202021,-3.614065400142863e-05,2,3,2.0,0.010604941000000001
4320,202021,4.042289816425182e-05,2,3,2.0,0.010604941000000001
4321,202021,-7.472586616131593e-05,2,3,6.0,0.010604941000000001
4322,202021,-0.0003248991274085711,2,3,2.0,0.010604941000000001
4323,202021,-0.00013365577142394615,2,3,2.0,0.010604941000000001
4324,202021,2.1973519105813468e-05,2,3,2.0,0.010604941000000001
4325,202021,0.0003599234452121891,2,3,2.0,0.010604941000000001
4326,202021,0.0001445724551922467,2,3,2.0,0.010604941000000001
4327,202021,-0.00019006898903171533,2,3,2.0,0.010604941000000001
4328,202021,-4.9452909970568725e-05,2,3,6.0,0.010604941000000001
4329,202021,-0.0002154779655757011,2,3,2.0,0.010604941000000001
4330,202021,-5.1672238005266993e-05,2,3,6.0,0.010604941000000001
4331,202021,-0.00026734013653367583,2,3,2.0,0.010604941000000001
4332,202021,-0.0003023614854259904,2,3,6.0,0.010604941000000001
4333,202021,-0.00045041519303140376,2,3,2.0,0.010604941000000001
4334,202021,0.0003718626851332374,2,3,6.0,0.010604941000000001
4335,202021,-8.089941200523754e-05,2,3,6.0,0.010604941000000001
4336,202021,0.0005430896323377965,2,3,2.0,0.010604941000000001
4337,202021,-4.576454812195152e-06,2,3,6.0,0.010604941000000001
4338,202021,2.5894219252222683e-05,2,3,6.0,0.010604941000000001
4339,202021,7.968065299792216e-05,2,3,6.0,0.010604941000000001
4340,202021,-0.00013870484341168776,2,3,2.0,0.010604941000000001
4341,202021,0.0003193849652961944,2,3,2.0,0.010604941000000001
4342,202021,-6.7571821273304525e-06,2,3,6.0,0.010604941000000001
4343,202021,0.000326153779096785,2,3,6.0,0.010604941000000001
4344,202021,6.409431183783454e-05,2,3,2.0,0.010604941000000001
4345,202021,-0.0006678755903703859,2,3,2.0,0.010604941000000001
4346,202021,-5.868086838745512e-05,2,3,6.0,0.010604941000000001
4347,202021,0.0003820915602409514,2,3,6.0,0.010604941000000001
4348,202021,0.00025836755710770373,2,3,2.0,0.010604941000000001
4349,202021,-7.253443399349635e-05,2,3,2.0,0.010604941000000001
4350,202021,-0.0004126705450471491,2,3,12.0,0.010604941000000001
4351,202021,0.0001264894882478984,2,3,2.0,0.010604941000000001
4352,202021,0.0004489831662795041,2,3,6.0,0.010604941000000001
4353,202021,-0.00013447538933178293,2,3,2.0,0.010604941000000001
4354,202021,-0.00015339688485255465,2,3,6.0,0.010604941000000001
4355,202021,-0.0005869974317465676,2,3,6.0,0.010604941000000001
4356,202021,-0.00016613562789643765,2,3,6.0,0.010604941000000001
4357,202021,0.00033660323035292097,2,3,6.0,0.010604941000000001
4358,202021,0.00016876241606951227,2,3,2.0,0.010604941000000001
4359,202021,-0.0002562890497938497,2,3,2.0,0.010604941000000001
4360,202021,7.604091908433474e-05,2,3,2.0,0.010604941000000001
4361,202021,0.00028341482737474164,2,3,2.0,0.010604941000000001
4362,202021,-0.00046668144436353033,2,3,6.0,0.010604941000000001
4363,202021,-0.000191850732153398,2,3,12.0,0.010604941000000001
4364,202021,-6.125539935965207e-05,2,3,2.0,0.010604941000000001
4365,202021,-0.00024577020965807603,2,3,6.0,0.010604941000000001
4366,202021,-0.00011117409892904107,2,3,6.0,0.010604941000000001
4367,202021,-0.00020515312192401325,2,3,6.0,0.010604941000000001
4368,202021,0.0001286579336738214,2,3,6.0,0.010604941000000001
4369,202021,-0.00015152131722288688,2,3,2.0,0.010604941000000001
4370,202021,0.0001117220504602301,2,3,2.0,0.010604941000000001
4371,202021,0.0001653067790903151,2,3,2.0,0.010604941000000001
4372,202021,-0.000335874569718726,2,3,2.0,0.010604941000000001
4373,202021,-2.302656757819932e-05,2,3,2.0,0.010604941000000001
4374,202021,0.00021568877211393554,2,3,6.0,0.010604941000000001
4375,202021,0.00016559119295379789,2,3,2.0,0.010604941000000001
4376,202021,-0.0005194314550317358,2,3,2.0,0.010604941000000001
4377,202021,0.0002544500134172267,2,3,2.0,0.010604941000000001
4378,202021,0.00016898739258977002,2,3,2.0,0.010604941000000001
4379,202021,-0.0003763719486960326,2,3,6.0,0.010604941000000001
4380,202021,-0.00017164321538075454,2,3,6.0,0.010604941000000001
4381,202021,0.00020209605943819042,2,3,6.0,0.010604941000000001
4382,202021,0.0002326515228196513,2,3,2.0,0.010604941000000001
4383,202021,-2.0889079733024117e-05,2,3,2.0,0.010604941000000001
4384,202021,-0.0001608032217336586,2,3,2.0,0.010604941000000001
4385,202021,-7.651196247024927e-06,2,3,6.0,0.010604941000000001
4386,202021,-0.0002518215803138446,2,3,12.0,0.010604941000000001
4387,202021,0.0002648540144400613,2,3,6.0,0.010604941000000001
4388,202021,-0.00035094938301881483,2,3,2.0,0.010604941000000001
4389,202021,-0.00017622317523091624,2,3,6.0,0.010604941000000001
4390,202021,0.00010400575578387361,2,3,2.0,0.010604941000000001
4391,202021,0.0001370631000281719,2,3,2.0,0.010604941000000001
4392,202021,-2.7999020385323093e-05,2,3,2.0,0.010604941000000001
4393,202021,-0.00030353987829585095,2,3,2.0,0.010604941000000001
4394,202021,0.0003493076278391527,2,3,6.0,0.010604941000000001
4395,202021,-1.2161138365627266e-05,2,3,6.0,0.010604941000000001
4396,202021,-0.00013774254657619167,2,3,12.0,0.010604941000000001
4397,202021,0.00023206932289213,2,3,6.0,0.010604941000000001
4398,202021,-0.0002452661338293183,2,3,2.0,0.010604941000000001
4399,202021,-0.00027572841830988184,2,3,2.0,0.010604941000000001
4400,202021,0.000177245296217734,2,3,2.0,0.010604941000000001
4401,202021,2.2678193417959846e-05,2,3,2.0,0.010604941000000001
4402,202021,0.0001822583096145536,2,3,6.0,0.010604941000000001
4403,202021,0.000135702499492254,2,3,2.0,0.010604941000000001
4404,202021,-0.00019193215444829548,2,3,2.0,0.010604941000000001
4405,202021,-0.0004469430129756802,2,3,2.0,0.010604941000000001
4406,202021,-0.00011311991564070922,2,3,6.0,0.010604941000000001
4407,202021,0.00030634333152192996,2,3,6.0,0.010604941000000001
4408,202021,0.00016002516378648578,2,3,2.0,0.010604941000000001
4409,202021,0.00023117099939554464,2,3,2.0,0.010604941000000001
4410,202021,0.0003900022795278346,2,3,2.0,0.010604941000000001
4411,202021,5.7232528879467283e-05,2,3,6.0,0.010604941000000001
4412,202021,-0.00011943871766561642,2,3,6.0,0.010604941000000001
4413,202021,7.94021059437e-05,2,3,2.0,0.010604941000000001
4414,202021,4.9192689311894354e-05,2,3,6.0,0.010604941000000001
4415,202021,-0.00044474969850853084,2,3,6.0,0.010604941000000001
4416,202021,5.800539162009955e-05,2,3,2.0,0.010604941000000001
4417,202021,-0.00015440222753568378,2,3,2.0,0.010604941000000001
4418,202021,-0.0002890178812958766,2,3,2.0,0.010604941000000001
4419,202021,0.00018370378620602423,2,3,2.0,0.010604941000000001
4420,202021,-0.0006848343925616973,2,3,6.0,0.010604941000000001
4421,202021,-0.00010829641556711067,2,3,2.0,0.010604941000000001
4422,202021,0.0001563628848816734,2,3,2.0,0.010604941000000001
4423,202021,-0.00023181905671663117,2,3,2.0,0.010604941000000001
4424,202021,0.00020110984216444193,2,3,6.0,0.010604941000000001
4425,202021,0.00013068555075733455,2,3,2.0,0.010604941000000001
4426,202021,0.0003572473941312637,2,3,2.0,0.010604941000000001
4427,202021,0.0001872481035570672,2,3,2.0,0.010604941000000001
4428,202021,-0.000182090863090707,2,3,2.0,0.010604941000000001
4429,202021,5.138159569469281e-05,2,3,2.0,0.010604941000000001
4430,202021,-3.401354753805208e-05,2,3,2.0,0.010604941000000001
4431,202021,0.00022941078277654013,2,3,2.0,0.010604941000000001
4432,202021,0.0002899039073236054,2,3,6.0,0.010604941000000001
4433,202021,0.0005037270316825015,2,3,2.0,0.010604941000000001
4434,202021,-8.44031337328488e-05,2,3,2.0,0.010604941000000001
4435,202021,-0.000324055028395378,2,3,2.0,0.010604941000000001
4436,202021,0.00045419178590236695,2,3,6.0,0.010604941000000001
4437,202021,-0.00019431862376222852,2,3,2.0,0.010604941000000001
4438,202021,0.00017096451740144402,2,3,6.0,0.010604941000000001
4439,202021,-0.00023598286074047792,2,3,2.0,0.010604941000000001
4440,202021,-0.0007160281259712065,2,3,2.0,0.010604941000000001
4441,202021,-5.672331310051959e-05,2,3,2.0,0.010604941000000001
4442,202021,-0.00014859459417493782,2,3,2.0,0.010604941000000001
4443,202021,-0.00015906373118923511,2,3,2.0,0.010604941000000001
4444,202021,-9.505053747489001e-05,2,3,2.0,0.010604941000000001
4445,202021,-3.7057777808513494e-05,2,3,2.0,0.010604941000000001
4446,202021,-9.58799274849298e-05,2,3,12.0,0.010604941000000001
4447,202021,1.3925229748110723e-05,2,3,2.0,0.010604941000000001
4448,202021,-0.0001370669764582999,2,3,2.0,0.010604941000000001
4449,202021,-6.148936279714689e-05,2,3,2.0,0.010604941000000001
4450,202021,-0.00017457972771808272,2,3,2.0,0.010604941000000001
4451,202021,0.00012172437360277399,2,3,2.0,0.010604941000000001
4452,202021,-0.00020191906063701025,2,3,2.0,0.010604941000000001
4453,202021,-0.0001143743683496723,2,3,2.0,0.010604941000000001
4454,202021,1.131891426666698e-05,2,3,2.0,0.010604941000000001
4455,202021,-0.00022582089804927817,2,3,2.0,0.010604941000000001
4456,202021,0.00036291379021349715,2,3,6.0,0.010604941000000001
4457,202021,-3.2343368129659215e-05,2,3,2.0,0.010604941000000001
4458,202021,0.00027184164675418286,2,3,2.0,0.010604941000000001
4459,202021,0.0004453801254567225,2,3,2.0,0.010604941000000001
4460,202021,0.0002020406060910318,2,3,6.0,0.010604941000000001
4461,202021,-8.128493092954159e-05,2,3,2.0,0.010604941000000001
4462,202021,0.00010286452896252741,2,3,6.0,0.010604941000000001
4463,202021,-0.00030520695720042567,2,3,6.0,0.010604941000000001
4464,202021,0.00020192758447137748,2,3,2.0,0.010604941000000001
4465,202021,6.788131820371745e-05,2,3,12.0,0.010604941000000001
4466,202021,0.0003224600889006979,2,3,2.0,0.010604941000000001
4467,202021,-0.00039195996101625496,2,3,2.0,0.010604941000000001
4468,202021,0.00020181026266072877,2,3,2.0,0.010604941000000001
4469,202021,0.0005681609026578371,2,3,6.0,0.010604941000000001
4470,202021,0.0001248253888115869,2,3,2.0,0.010604941000000001
4471,202021,0.00016226617492065998,2,3,2.0,0.010604941000000001
4472,202021,-0.00012122444190026726,2,3,2.0,0.010604941000000001
4473,202021,-6.0255731332290454e-05,2,3,2.0,0.010604941000000001
4474,202021,-0.00014855752171570203,2,3,2.0,0.010604941000000001
4475,202021,-0.00014000584298628382,2,3,2.0,0.010604941000000001
4476,202021,-3.959166201639164e-05,2,3,2.0,0.010604941000000001
4477,202021,0.0004974058869993314,2,3,2.0,0.010604941000000001
4478,202021,-0.0005217894111410714,2,3,6.0,0.010604941000000001
4479,202021,2.5598350148356986e-05,2,3,2.0,0.010604941000000001
4480,202021,-0.0002707393966989002,2,3,2.0,0.010604941000000001
4481,202021,0.00045421863069350366,2,3,2.0,0.010604941000000001
4482,202021,-2.262349248439932e-05,2,3,2.0,0.010604941000000001
4483,202021,-6.509808117698413e-05,2,3,2.0,0.010604941000000001
4484,202021,5.223830539762275e-06,2,3,6.0,0.010604941000000001
4485,202021,0.00013965573634777684,2,3,2.0,0.010604941000000001
4486,202021,0.0002715365965195815,2,3,6.0,0.010604941000000001
4487,202021,-3.018745261215372e-05,2,3,2.0,0.010604941000000001
4488,202021,-0.0003304656531963701,2,3,2.0,0.010604941000000001
4489,202021,2.972144335217308e-05,2,3,2.0,0.010604941000000001
4490,202021,-0.0005617004286978044,2,3,2.0,0.010604941000000001
4491,202021,-0.00012216903971420834,2,3,6.0,0.010604941000000001
4492,202021,-8.203078781662044e-05,2,3,6.0,0.010604941000000001
4493,202021,-0.0007627697757561691,2,3,6.0,0.010604941000000001
4494,202021,-0.00028406671652192017,2,3,2.0,0.010604941000000001
4495,202021,-8.086806621577125e-05,2,3,6.0,0.010604941000000001
4496,202021,7.085386609105626e-05,2,3,6.0,0.010604941000000001
4497,202021,-0.0002395603664626833,2,3,6.0,0.010604941000000001
4498,202021,-3.926461839000694e-05,2,3,2.0,0.010604941000000001
4499,202021,0.00039281224890146403,2,3,6.0,0.010604941000000001
4500,202021,-0.00013433037958748172,2,3,2.0,0.010604941000000001
4501,202021,-3.651667742815334e-05,2,3,2.0,0.010604941000000001
4502,202021,9.745535076945089e-05,2,3,2.0,0.010604941000000001
4503,202021,-0.0001464428640611004,2,3,2.0,0.010604941000000001
4504,202021,-0.00046701240295078607,2,3,6.0,0.010604941000000001
4505,202021,-0.00029496638337150215,2,3,2.0,0.010604941000000001
4506,202021,0.00035571964359405685,2,3,2.0,0.010604941000000001
4507,202021,0.00013918291382651658,2,3,6.0,0.010604941000000001
4508,202021,0.00022580528006074018,2,3,2.0,0.010604941000000001
4509,202021,-0.0002675439808081137,2,3,6.0,0.010604941000000001
4510,202021,-0.0001813093383952946,2,3,6.0,0.010604941000000001
4511,202021,-0.0001701507705365657,2,3,2.0,0.010604941000000001
4512,202021,-8.030981378396973e-05,2,3,6.0,0.010604941000000001
4513,202021,5.887823192779251e-05,2,3,6.0,0.010604941000000001
4514,202021,0.0002712734575243303,2,3,6.0,0.010604941000000001
4515,202021,-0.00014112584642134607,2,3,6.0,0.010604941000000001
4516,202021,-0.000151609445010763,2,3,2.0,0.010604941000000001
4517,202021,-5.507756279257592e-05,2,3,6.0,0.010604941000000001
4518,202021,-0.0002747743962572713,2,3,2.0,0.010604941000000001
4519,202021,-0.0002485391983645968,2,3,2.0,0.010604941000000001
4520,202021,-0.00027858543922775424,2,3,2.0,0.010604941000000001
4521,202021,-0.00016322609795679454,2,3,6.0,0.010604941000000001
4522,202021,-0.0001506772272841772,2,3,2.0,0.010604941000000001
4523,202021,3.0790606106165794e-05,2,3,2.0,0.010604941000000001
4524,202021,8.256330520453047e-05,2,3,2.0,0.010604941000000001
4525,202021,-0.00016134954023073079,2,3,12.0,0.010604941000000001
4526,202021,0.00028168343127617847,2,3,6.0,0.010604941000000001
4527,202021,0.00023233213205458013,2,3,2.0,0.010604941000000001
4528,202021,2.904319006120204e-05,2,3,6.0,0.010604941000000001
4529,202021,0.00022206039873708504,2,3,6.0,0.010604941000000001
4530,202021,-0.0001975029794994043,2,3,2.0,0.010604941000000001
4531,202021,-0.0005677286541322246,2,3,6.0,0.010604941000000001
4532,202021,0.00014655092032626272,2,3,6.0,0.010604941000000001
4533,202021,-6.542568244185531e-05,2,3,2.0,0.010604941000000001
4534,202021,-0.0002831995184715197,2,3,2.0,0.010604941000000001
4535,202021,0.00011360534059349447,2,3,2.0,0.010604941000000001
4536,202021,-0.000148835443869757,2,3,2.0,0.010604941000000001
4537,202021,0.00039451530887163244,2,3,2.0,0.010604941000000001
4538,202021,6.847477081464603e-05,2,3,2.0,0.010604941000000001
4539,202021,0.00037791323837154777,2,3,2.0,0.010604941000000001
4540,202021,3.0506942712236194e-05,2,3,2.0,0.010604941000000001
4541,202021,0.00033028090565494493,2,3,2.0,0.010604941000000001
4542,202021,0.0004053243492489855,2,3,2.0,0.010604941000000001
