date,price,open,high,low,vol,change
2017-09-08,4326.50 ,4635.60 ,4699.60 ,4130.90 ,180.36K,-6.67%
2017-09-07,4635.60 ,4618.70 ,4690.50 ,4493.20 ,70.53K,0.37%
2017-09-06,4618.70 ,4409.10 ,4660.00 ,4401.50 ,110.93K,4.75%
2017-09-05,4409.10 ,4267.50 ,4496.70 ,4004.60 ,158.41K,3.32%
2017-09-04,4267.50 ,4612.90 ,4621.00 ,4098.60 ,170.40K,-7.49%
2017-09-03,4612.90 ,4573.80 ,4719.80 ,4397.70 ,102.82K,0.86%
2017-09-02,4573.80 ,4921.90 ,4976.50 ,4448.60 ,160.77K,-7.07%
2017-09-01,4921.90 ,4735.10 ,4925.20 ,4690.20 ,102.01K,3.94%
2017-08-31,4735.10 ,4583.00 ,4765.10 ,4580.10 ,72.29K,3.32%
2017-08-30,4583.00 ,4597.30 ,4644.10 ,4491.80 ,68.47K,-0.31%
2017-08-29,4597.30 ,4390.30 ,4647.80 ,4350.20 ,100.80K,4.71%
2017-08-28,4390.30 ,4345.80 ,4403.10 ,4195.20 ,75.49K,1.03%
2017-08-27,4345.80 ,4352.30 ,4408.20 ,4321.10 ,42.52K,-0.15%
2017-08-26,4352.30 ,4364.40 ,4379.30 ,4263.30 ,46.16K,-0.28%
2017-08-25,4364.40 ,4318.40 ,4461.70 ,4292.60 ,82.90K,1.07%
2017-08-24,4318.40 ,4141.10 ,4364.10 ,4111.70 ,72.36K,4.28%
2017-08-23,4141.10 ,4089.70 ,4255.60 ,4070.50 ,96.65K,1.26%
2017-08-22,4089.70 ,4005.10 ,4142.70 ,3612.20 ,169.14K,2.11%
2017-08-21,4005.10 ,4066.60 ,4097.30 ,3966.90 ,90.65K,-1.51%
2017-08-20,4066.60 ,4150.50 ,4182.30 ,4034.40 ,70.16K,-2.02%
2017-08-19,4150.50 ,4105.40 ,4189.70 ,3957.50 ,113.72K,1.10%
2017-08-18,4105.40 ,4278.90 ,4362.70 ,3978.30 ,144.40K,-4.06%
2017-08-17,4278.90 ,4387.40 ,4487.50 ,4194.10 ,127.48K,-2.47%
2017-08-16,4387.40 ,4161.70 ,4398.10 ,3938.60 ,112.90K,5.42%
2017-08-15,4161.70 ,4327.90 ,4436.50 ,3837.10 ,211.58K,-3.84%
2017-08-14,4327.90 ,4062.60 ,4336.70 ,3978.90 ,128.46K,6.53%
2017-08-13,4062.60 ,3871.60 ,4189.40 ,3847.30 ,158.59K,4.93%
2017-08-12,3871.60 ,3654.40 ,3967.30 ,3611.40 ,123.59K,5.94%
2017-08-11,3654.40 ,3425.70 ,3706.50 ,3409.80 ,97.56K,6.68%
2017-08-10,3425.70 ,3348.80 ,3453.80 ,3322.90 ,71.00K,2.30%
2017-08-09,3348.80 ,3429.40 ,3437.10 ,3251.00 ,97.06K,-2.35%
2017-08-08,3429.40 ,3401.90 ,3494.90 ,3357.10 ,106.94K,0.81%
2017-08-07,3401.90 ,3232.00 ,3425.10 ,3198.50 ,88.11K,5.26%
2017-08-06,3232.00 ,3262.80 ,3295.10 ,3166.50 ,60.66K,-0.94%
2017-08-05,3262.80 ,2878.50 ,3344.00 ,2875.90 ,159.40K,13.35%
2017-08-04,2878.50 ,2810.00 ,2892.70 ,2779.50 ,68.76K,2.44%
2017-08-03,2810.00 ,2720.50 ,2822.90 ,2717.60 ,68.10K,3.29%
2017-08-02,2720.50 ,2747.00 ,2773.80 ,2668.90 ,81.82K,-0.96%
2017-08-01,2747.00 ,2883.30 ,2946.00 ,2659.60 ,123.17K,-4.73%
2017-07-31,2883.30 ,2766.50 ,2916.30 ,2723.10 ,91.12K,4.22%
2017-07-30,2766.50 ,2733.50 ,2773.10 ,2621.70 ,82.72K,1.21%
2017-07-29,2733.50 ,2806.80 ,2812.10 ,2699.40 ,84.49K,-2.61%
2017-07-28,2806.80 ,2691.90 ,2843.80 ,2683.60 ,138.91K,4.27%
2017-07-27,2691.90 ,2559.20 ,2712.90 ,2547.70 ,103.83K,5.18%
2017-07-26,2559.20 ,2582.60 ,2631.70 ,2441.50 ,135.50K,-0.90%
2017-07-25,2582.60 ,2763.40 ,2779.10 ,2472.60 ,205.88K,-6.54%
2017-07-24,2763.40 ,2756.60 ,2798.90 ,2715.70 ,83.01K,0.25%
2017-07-23,2756.60 ,2836.50 ,2856.70 ,2675.60 ,108.23K,-2.82%
2017-07-22,2836.50 ,2675.10 ,2876.70 ,2658.60 ,121.92K,6.04%
2017-07-21,2675.10 ,2866.00 ,2874.00 ,2622.50 ,193.76K,-6.66%
2017-07-20,2866.00 ,2282.60 ,2932.80 ,2282.10 ,310.34K,25.56%
2017-07-19,2282.60 ,2320.20 ,2412.40 ,2243.10 ,154.32K,-1.62%
2017-07-18,2320.20 ,2233.40 ,2400.70 ,2164.60 ,202.62K,3.89%
2017-07-17,2233.40 ,1914.10 ,2233.80 ,1913.80 ,176.89K,16.68%
2017-07-16,1914.10 ,1975.10 ,2044.40 ,1809.00 ,189.64K,-3.09%
2017-07-15,1975.10 ,2234.20 ,2237.10 ,1974.00 ,155.32K,-11.60%
2017-07-14,2234.20 ,2362.40 ,2370.50 ,2165.40 ,114.41K,-5.43%
2017-07-13,2362.40 ,2403.10 ,2436.70 ,2335.00 ,88.17K,-1.69%
2017-07-12,2403.10 ,2324.30 ,2424.80 ,2262.10 ,109.52K,3.39%
2017-07-11,2324.30 ,2344.00 ,2412.80 ,2265.50 ,146.63K,-0.84%
2017-07-10,2344.00 ,2511.40 ,2530.30 ,2271.80 ,123.80K,-6.67%
2017-07-09,2511.40 ,2564.90 ,2576.70 ,2509.60 ,39.16K,-2.08%
2017-07-08,2564.90 ,2513.90 ,2568.70 ,2480.60 ,54.51K,2.03%
2017-07-07,2513.90 ,2614.20 ,2617.50 ,2484.70 ,90.45K,-3.84%
2017-07-06,2614.20 ,2627.90 ,2634.80 ,2581.80 ,60.16K,-0.52%
2017-07-05,2627.90 ,2617.30 ,2642.70 ,2562.00 ,89.72K,0.40%
2017-07-04,2617.30 ,2572.50 ,2658.70 ,2570.00 ,80.68K,1.74%
2017-07-03,2572.50 ,2536.50 ,2617.50 ,2506.30 ,83.42K,1.42%
2017-07-02,2536.50 ,2424.60 ,2555.30 ,2375.90 ,67.76K,4.61%
2017-07-01,2424.60 ,2480.60 ,2529.60 ,2387.50 ,66.32K,-2.26%
2017-06-30,2480.60 ,2558.40 ,2576.30 ,2469.50 ,73.00K,-3.04%
2017-06-29,2558.40 ,2577.70 ,2605.90 ,2526.50 ,75.32K,-0.75%
2017-06-28,2577.70 ,2583.80 ,2616.90 ,2490.10 ,110.42K,-0.23%
2017-06-27,2583.80 ,2446.10 ,2585.10 ,2309.60 ,159.26K,5.63%
2017-06-26,2446.10 ,2541.60 ,2584.80 ,2327.30 ,165.83K,-3.76%
2017-06-25,2541.60 ,2590.10 ,2660.70 ,2472.40 ,86.97K,-1.87%
2017-06-24,2590.10 ,2710.40 ,2741.60 ,2540.40 ,86.96K,-4.44%
2017-06-23,2710.40 ,2722.80 ,2759.70 ,2699.50 ,56.94K,-0.46%
2017-06-22,2722.80 ,2677.60 ,2757.30 ,2623.20 ,78.30K,1.69%
2017-06-21,2677.60 ,2754.40 ,2804.40 ,2624.40 ,116.03K,-2.79%
2017-06-20,2754.40 ,2616.80 ,2800.50 ,2614.00 ,111.30K,5.26%
2017-06-19,2616.80 ,2539.60 ,2617.80 ,2518.80 ,81.83K,3.04%
2017-06-18,2539.60 ,2655.10 ,2676.00 ,2488.60 ,92.00K,-4.35%
2017-06-17,2655.10 ,2508.60 ,2690.70 ,2454.80 ,95.95K,5.84%
2017-06-16,2508.60 ,2442.50 ,2536.40 ,2335.30 ,117.21K,2.71%
2017-06-15,2442.50 ,2467.30 ,2521.60 ,2125.60 ,262.79K,-1.01%
2017-06-14,2467.30 ,2713.00 ,2803.70 ,2349.00 ,174.19K,-9.06%
2017-06-13,2713.00 ,2656.80 ,2784.80 ,2647.40 ,116.74K,2.12%
2017-06-12,2656.80 ,2973.40 ,2985.10 ,2483.60 ,217.96K,-10.65%
2017-06-11,2973.40 ,2900.30 ,2977.90 ,2867.30 ,83.03K,2.52%
2017-06-10,2900.30 ,2811.40 ,2914.20 ,2807.40 ,86.52K,3.16%
2017-06-09,2811.40 ,2798.80 ,2852.10 ,2786.10 ,67.05K,0.45%
2017-06-08,2798.80 ,2691.50 ,2808.40 ,2623.60 ,95.42K,3.99%
2017-06-07,2691.50 ,2870.50 ,2880.90 ,2626.60 ,122.68K,-6.24%
2017-06-06,2870.50 ,2705.00 ,2931.20 ,2699.70 ,192.23K,6.12%
2017-06-05,2705.00 ,2524.10 ,2705.40 ,2523.90 ,86.69K,7.17%
2017-06-04,2524.10 ,2545.40 ,2559.80 ,2478.20 ,59.48K,-0.84%
2017-06-03,2545.40 ,2492.60 ,2582.80 ,2449.90 ,70.96K,2.12%
2017-06-02,2492.60 ,2412.60 ,2494.00 ,2385.60 ,83.03K,3.31%
2017-06-01,2412.60 ,2303.30 ,2460.80 ,2303.30 ,122.70K,4.75%
2017-05-31,2303.30 ,2192.60 ,2330.60 ,2168.40 ,117.75K,5.05%
2017-05-30,2192.60 ,2278.20 ,2329.30 ,2147.10 ,120.96K,-3.76%
2017-05-29,2278.20 ,2189.00 ,2337.40 ,2117.30 ,92.24K,4.07%
2017-05-28,2189.00 ,2052.40 ,2300.50 ,2051.10 ,125.00K,6.66%
2017-05-27,2052.40 ,2244.90 ,2322.40 ,1868.60 ,222.95K,-8.57%
2017-05-26,2244.90 ,2307.00 ,2616.50 ,2051.40 ,191.49K,-2.70%
2017-05-25,2307.20 ,2445.30 ,2781.80 ,2210.50 ,248.44K,-5.65%
2017-05-24,2445.30 ,2272.60 ,2497.00 ,2263.30 ,149.26K,7.60%
2017-05-23,2272.60 ,2124.40 ,2286.30 ,2110.80 ,114.18K,6.97%
2017-05-22,2124.40 ,2044.20 ,2264.80 ,1998.60 ,174.38K,3.92%
2017-05-21,2044.20 ,2040.20 ,2094.90 ,1980.10 ,78.78K,0.20%
2017-05-20,2040.20 ,1962.00 ,2048.40 ,1944.40 ,89.86K,3.98%
2017-05-19,1962.00 ,1881.00 ,1969.70 ,1875.30 ,98.76K,4.31%
2017-05-18,1881.00 ,1801.30 ,1980.50 ,1791.10 ,73.10K,4.42%
2017-05-17,1801.30 ,1729.30 ,1842.80 ,1704.00 ,94.62K,4.16%
2017-05-16,1729.30 ,1708.90 ,1752.60 ,1653.70 ,75.54K,1.19%
2017-05-15,1708.90 ,1772.60 ,1776.70 ,1656.80 ,80.24K,-3.59%
2017-05-14,1772.60 ,1763.70 ,1802.80 ,1736.10 ,40.64K,0.50%
2017-05-13,1763.70 ,1686.40 ,1770.50 ,1594.60 ,75.47K,4.59%
2017-05-12,1686.40 ,1819.30 ,1822.50 ,1641.20 ,109.34K,-7.31%
2017-05-11,1819.30 ,1752.30 ,1864.80 ,1741.50 ,109.01K,3.82%
2017-05-10,1752.30 ,1697.50 ,1766.20 ,1665.00 ,89.68K,3.23%
2017-05-09,1697.50 ,1664.50 ,1757.40 ,1620.00 ,127.23K,1.98%
2017-05-08,1664.50 ,1554.40 ,1667.70 ,1552.90 ,107.23K,7.08%
2017-05-07,1554.40 ,1545.30 ,1572.90 ,1495.20 ,71.36K,0.59%
2017-05-06,1545.30 ,1507.80 ,1560.40 ,1503.90 ,59.60K,2.49%
2017-05-05,1507.80 ,1516.80 ,1588.10 ,1485.00 ,120.38K,-0.59%
2017-05-04,1516.80 ,1485.60 ,1609.80 ,1437.10 ,136.71K,2.10%
2017-05-03,1485.60 ,1445.90 ,1496.40 ,1424.10 ,81.72K,2.74%
2017-05-02,1445.90 ,1415.80 ,1471.10 ,1394.80 ,70.01K,2.13%
2017-05-01,1415.80 ,1351.90 ,1448.70 ,1342.80 ,100.44K,4.73%
2017-04-30,1351.90 ,1336.30 ,1358.90 ,1309.70 ,40.64K,1.17%
2017-04-29,1336.30 ,1329.60 ,1343.70 ,1314.20 ,40.97K,0.50%
2017-04-28,1329.60 ,1332.90 ,1356.20 ,1287.60 ,77.57K,-0.25%
2017-04-27,1332.90 ,1286.60 ,1346.80 ,1285.30 ,61.77K,3.60%
2017-04-26,1286.60 ,1264.30 ,1309.20 ,1263.00 ,58.91K,1.77%
2017-04-25,1264.30 ,1248.20 ,1272.60 ,1244.20 ,43.89K,1.29%
2017-04-24,1248.20 ,1249.10 ,1256.40 ,1234.90 ,38.54K,-0.08%
2017-04-23,1249.10 ,1240.90 ,1256.20 ,1223.10 ,42.61K,0.66%
2017-04-22,1240.90 ,1249.60 ,1257.00 ,1215.80 ,43.82K,-0.70%
2017-04-21,1249.60 ,1238.10 ,1257.00 ,1235.60 ,41.34K,0.93%
2017-04-20,1238.10 ,1215.20 ,1246.60 ,1210.70 ,55.20K,1.88%
2017-04-19,1215.20 ,1206.10 ,1218.20 ,1194.10 ,43.35K,0.76%
2017-04-18,1206.10 ,1194.00 ,1213.90 ,1191.10 ,52.75K,1.01%
2017-04-17,1194.00 ,1176.80 ,1203.00 ,1172.80 ,46.48K,1.46%
2017-04-16,1176.80 ,1177.00 ,1188.00 ,1166.70 ,18.93K,-0.02%
2017-04-15,1177.00 ,1177.30 ,1194.80 ,841.50 ,28.39K,-0.03%
2017-04-14,1177.30 ,1176.20 ,1195.40 ,1162.20 ,47.22K,0.10%
2017-04-13,1176.20 ,1212.50 ,1218.70 ,1150.30 ,66.05K,-3.00%
2017-04-12,1212.50 ,1220.70 ,1225.50 ,1207.40 ,44.78K,-0.67%
2017-04-11,1220.70 ,1206.70 ,1229.60 ,1195.80 ,37.40K,1.16%
2017-04-10,1206.70 ,1204.30 ,1214.90 ,1194.80 ,40.01K,0.20%
2017-04-09,1204.30 ,1180.80 ,1215.10 ,1174.00 ,45.35K,2.00%
2017-04-08,1180.80 ,1190.50 ,1198.20 ,1166.70 ,33.18K,-0.82%
2017-04-07,1190.50 ,1188.70 ,1201.20 ,1173.20 ,59.75K,0.15%
2017-04-06,1188.70 ,1129.90 ,1201.60 ,1130.50 ,92.36K,5.21%
2017-04-05,1129.90 ,1141.80 ,1143.80 ,1110.10 ,69.47K,-1.04%
2017-04-04,1141.80 ,1147.60 ,1161.20 ,1122.20 ,71.00K,-0.50%
2017-04-03,1147.60 ,1097.40 ,1157.90 ,1095.60 ,98.50K,4.57%
2017-04-02,1097.40 ,1086.10 ,1109.50 ,1074.20 ,70.98K,1.04%
2017-04-01,1086.10 ,1079.10 ,1103.70 ,1067.50 ,50.66K,0.65%
2017-03-31,1079.10 ,1037.90 ,1088.20 ,1035.20 ,90.99K,3.97%
2017-03-30,1037.90 ,1041.90 ,1052.70 ,1020.90 ,74.99K,-0.38%
2017-03-29,1041.90 ,1044.40 ,1058.70 ,1008.30 ,68.85K,-0.24%
2017-03-28,1044.40 ,1045.10 ,1068.40 ,1015.50 ,80.00K,-0.07%
2017-03-27,1045.10 ,969.40 ,1048.80 ,961.80 ,91.26K,7.81%
2017-03-26,969.40 ,966.30 ,1004.30 ,946.70 ,85.33K,0.32%
2017-03-25,966.30 ,939.70 ,996.00 ,890.40 ,127.05K,2.83%
2017-03-24,939.70 ,1035.00 ,1038.40 ,927.30 ,132.60K,-9.21%
2017-03-23,1035.00 ,1044.70 ,1062.80 ,1022.00 ,56.52K,-0.93%
2017-03-22,1044.70 ,1121.30 ,1121.90 ,997.80 ,115.29K,-6.83%
2017-03-21,1121.30 ,1047.50 ,1125.50 ,1043.90 ,92.59K,7.04%
2017-03-20,1047.50 ,1022.60 ,1057.50 ,1005.00 ,61.43K,2.44%
2017-03-19,1022.60 ,971.40 ,1063.70 ,967.30 ,106.45K,5.27%
2017-03-18,971.40 ,1071.70 ,1103.60 ,940.20 ,210.42K,-9.36%
2017-03-17,1071.70 ,1172.90 ,1174.90 ,1063.50 ,163.74K,-8.63%
2017-03-16,1172.90 ,1253.40 ,1260.20 ,1119.00 ,132.77K,-6.43%
2017-03-15,1253.40 ,1243.10 ,1256.90 ,1236.40 ,43.59K,0.83%
2017-03-14,1243.10 ,1238.20 ,1255.50 ,1218.40 ,45.14K,0.40%
2017-03-13,1238.20 ,1225.10 ,1245.60 ,1205.60 ,60.46K,1.07%
2017-03-12,1225.10 ,1179.20 ,1235.50 ,1160.90 ,44.41K,3.89%
2017-03-11,1179.20 ,1112.40 ,1202.70 ,1104.80 ,70.75K,6.01%
2017-03-10,1112.40 ,1191.30 ,1330.40 ,988.70 ,190.47K,-6.63%
2017-03-09,1191.30 ,1147.00 ,1207.00 ,1129.30 ,59.86K,3.87%
2017-03-08,1147.00 ,1232.70 ,1242.00 ,1136.90 ,97.88K,-6.95%
2017-03-07,1232.70 ,1277.00 ,1280.90 ,1148.70 ,87.72K,-3.47%
2017-03-06,1277.00 ,1271.20 ,1280.60 ,1261.00 ,31.03K,0.46%
2017-03-05,1271.20 ,1264.30 ,1273.30 ,1242.10 ,25.43K,0.55%
2017-03-04,1264.30 ,1283.30 ,1285.80 ,1228.70 ,38.42K,-1.48%
2017-03-03,1283.30 ,1255.50 ,1291.30 ,1250.80 ,67.28K,2.22%
2017-03-02,1255.50 ,1222.70 ,1287.00 ,1212.00 ,78.49K,2.68%
2017-03-01,1222.70 ,1189.30 ,1225.00 ,1154.60 ,51.15K,2.81%
2017-02-28,1189.30 ,1188.80 ,1208.20 ,1175.80 ,50.58K,0.04%
2017-02-27,1188.80 ,1171.60 ,1195.80 ,1164.30 ,35.47K,1.47%
2017-02-26,1171.60 ,1149.10 ,1177.50 ,1130.60 ,30.77K,1.96%
2017-02-25,1149.10 ,1176.50 ,1180.00 ,1116.20 ,45.86K,-2.33%
2017-02-24,1176.50 ,1171.90 ,1211.70 ,1092.40 ,108.17K,0.39%
2017-02-23,1171.90 ,1120.50 ,1181.60 ,1113.50 ,65.74K,4.59%
2017-02-22,1120.50 ,1119.00 ,1132.30 ,1094.80 ,47.91K,0.13%
2017-02-21,1119.00 ,1077.60 ,1123.00 ,1073.50 ,57.05K,3.85%
2017-02-20,1077.60 ,1048.90 ,1081.80 ,1041.00 ,31.01K,2.73%
2017-02-19,1048.90 ,1052.30 ,1056.50 ,1037.70 ,17.95K,-0.32%
2017-02-18,1052.30 ,1049.40 ,1063.20 ,1044.70 ,25.36K,0.27%
2017-02-17,1049.40 ,1031.90 ,1057.40 ,1025.90 ,45.71K,1.69%
2017-02-16,1031.90 ,1008.20 ,1040.30 ,1007.40 ,38.08K,2.35%
2017-02-15,1008.20 ,1008.30 ,1010.90 ,999.70 ,23.36K,-0.01%
2017-02-14,1008.30 ,995.40 ,1013.80 ,986.50 ,39.54K,1.30%
2017-02-13,995.40 ,996.50 ,1007.60 ,975.10 ,32.91K,-0.12%
2017-02-12,996.50 ,1008.30 ,1007.80 ,992.50 ,14.75K,-1.17%
2017-02-11,1008.30 ,997.60 ,1014.30 ,983.90 ,28.32K,1.07%
2017-02-10,997.60 ,979.00 ,1005.60 ,947.00 ,62.13K,1.91%
2017-02-09,979.00 ,1055.50 ,1073.00 ,924.70 ,146.75K,-7.25%
2017-02-08,1055.50 ,1049.60 ,1069.20 ,1020.30 ,65.15K,0.56%
2017-02-07,1049.60 ,1024.70 ,1054.10 ,1019.90 ,39.55K,2.43%
2017-02-06,1024.70 ,1016.10 ,1030.60 ,1010.80 ,32.02K,0.84%
2017-02-05,1016.10 ,1031.80 ,1033.70 ,1004.00 ,31.06K,-1.53%
2017-02-04,1031.80 ,1013.00 ,1041.00 ,1000.40 ,39.46K,1.86%
2017-02-03,1013.00 ,1004.00 ,1023.70 ,989.20 ,61.67K,0.90%
2017-02-02,1004.00 ,982.40 ,1009.10 ,973.50 ,50.86K,2.19%
2017-02-01,982.40 ,965.50 ,986.60 ,959.80 ,45.22K,1.75%
2017-01-31,965.50 ,920.70 ,967.50 ,917.40 ,54.67K,4.86%
2017-01-30,920.70 ,914.50 ,922.30 ,911.50 ,19.06K,0.68%
2017-01-29,914.50 ,918.50 ,922.40 ,912.70 ,11.05K,-0.43%
2017-01-28,918.50 ,918.00 ,921.90 ,912.80 ,14.31K,0.05%
2017-01-27,918.00 ,915.60 ,922.60 ,907.90 ,30.97K,0.27%
2017-01-26,915.60 ,894.40 ,919.30 ,893.50 ,33.80K,2.36%
2017-01-25,894.40 ,893.80 ,905.70 ,883.60 ,37.90K,0.07%
2017-01-24,893.80 ,921.50 ,925.60 ,889.20 ,58.87K,-3.01%
2017-01-23,921.50 ,918.80 ,928.00 ,910.80 ,32.74K,0.29%
2017-01-22,918.80 ,919.80 ,938.40 ,888.60 ,47.93K,-0.11%
2017-01-21,919.80 ,892.90 ,928.90 ,889.50 ,40.38K,3.02%
2017-01-20,892.90 ,895.20 ,901.50 ,878.90 ,38.87K,-0.26%
2017-01-19,895.20 ,872.00 ,905.30 ,870.70 ,58.44K,2.66%
2017-01-18,872.00 ,899.70 ,913.70 ,845.90 ,69.26K,-3.07%
2017-01-17,899.70 ,827.30 ,906.40 ,825.00 ,82.21K,8.74%
2017-01-16,827.30 ,821.20 ,836.70 ,817.70 ,33.22K,0.75%
2017-01-15,821.20 ,819.60 ,826.40 ,808.60 ,24.40K,0.19%
2017-01-14,819.60 ,824.80 ,838.90 ,808.30 ,44.21K,-0.63%
2017-01-13,824.80 ,810.10 ,835.00 ,771.00 ,89.86K,1.82%
2017-01-12,810.10 ,785.40 ,828.20 ,739.50 ,120.24K,3.14%
2017-01-11,785.40 ,904.40 ,917.70 ,751.60 ,194.44K,-13.15%
2017-01-10,904.40 ,899.80 ,911.30 ,890.10 ,53.71K,0.51%
2017-01-09,899.80 ,900.90 ,910.50 ,870.90 ,62.58K,-0.12%
2017-01-08,900.90 ,888.90 ,936.10 ,875.80 ,76.91K,1.35%
2017-01-07,888.90 ,886.20 ,900.90 ,806.70 ,130.66K,0.31%
2017-01-06,886.20 ,989.30 ,1027.40 ,852.50 ,194.29K,-10.43%
2017-01-05,989.30 ,1135.40 ,1150.60 ,874.50 ,240.01K,-12.86%
2017-01-04,1135.40 ,1033.30 ,1148.50 ,1022.30 ,156.27K,9.88%
2017-01-03,1033.30 ,1017.00 ,1035.50 ,1006.50 ,54.79K,1.60%
2017-01-02,1017.00 ,995.40 ,1031.70 ,990.20 ,64.95K,2.17%
2017-01-01,995.40 ,963.40 ,1001.60 ,956.10 ,41.15K,3.33%
